date,game_id,home,away,home_odds,away_odds,p_home,p_away,home_imp,away_imp,side,edge,ev_home,ev_away,kelly_f,stake_frac,stake,bet,status
2026-01-01,2026-01-02_DAL@CHI,CHI,DAL,155.0,-188.0,0.45890295246443397,0.5410970475355661,0.39215686274509803,0.6527777777777778,home,0.06674608971933593,0.17020252878430653,-0.171085373988069,0.10980808308664938,0.010980808308664939,54.904041543324695,True,OK
2026-01-01,2026-01-02_TB@LA,LAK,TBL,-118.0,-102.0,0.350379944152409,0.6496200558475911,0.5412844036697247,0.504950495049505,away,0.14466956079808613,-0.3526878997862275,0.2865024635413078,0.2922325128121341,0.0,0.0,False,OK
2026-01-01,2026-01-02_NAS@SEA,SEA,NSH,-108.0,-111.0,0.3753183653496736,0.6246816346503263,0.5192307692307693,0.5260663507109005,away,0.09861528393942587,-0.2771646296969249,0.1874578820830528,0.20807824911218858,0.0,0.0,False,OK
2026-01-01,2026-01-01_UTAH@NYI,NYI,UTA,-111.0,-115.0,0.6160512360619581,0.3839487639380419,0.5260663507109005,0.5348837209302325,home,0.08998488535105764,0.1710523496312899,-0.28218274568105217,0.18986810809073165,0.0,0.0,False,OK
2026-01-01,2026-01-02_MON@CAR,CAR,MTL,-178.0,146.0,0.5264138784916385,0.47358612150836155,0.6402877697841727,0.4065040650406504,away,0.06708205646771115,-0.17784798752429498,0.16502185891056942,0.11302867048669138,0.0,0.0,False,OK
2026-01-01,2026-01-02_WIN@TOR,TOR,WPG,-134.0,112.0,0.6022261282218859,0.3977738717781141,0.5726495726495726,0.4716981132075472,home,0.029576555572313312,0.05164861196956205,-0.15671939183039807,0.06920914003921301,0.0,0.0,False,OK
2026-01-01,2026-01-01_WAS@OTT,OTT,WSH,-158.0,124.0,0.611174510571195,0.388825489428805,0.6124031007751938,0.44642857142857145,home,-0.0012285902039987917,-0.002006178940706871,-0.12903090367947667,0.0,0.0,0.0,False,OK
2026-01-01,2026-01-02_DET@PIT,PIT,DET,-134.0,112.0,0.5630139107664075,0.4369860892335925,0.5726495726495726,0.4716981132075472,home,-0.009635661883165114,-0.016826454333288443,-0.07358949082478383,0.0,0.0,0.0,False,OK
