row_id,date,home_team,away_team,home_odds,away_odds,book,which_line
14867,2024-01-05,Boston Celtics,Utah Jazz,-1150.0,730.0,fanduel,currentLine
14870,2024-01-05,Brooklyn Nets,Oklahoma City Thunder,160.0,-190.0,fanduel,currentLine
14869,2024-01-05,Philadelphia 76ers,New York Knicks,-245.0,200.0,fanduel,currentLine
14871,2024-01-05,Cleveland Cavaliers,Washington Wizards,-550.0,410.0,fanduel,currentLine
14874,2024-01-05,Chicago Bulls,Charlotte Hornets,-360.0,290.0,fanduel,currentLine
14873,2024-01-05,Houston Rockets,Minnesota Timberwolves,152.0,-180.0,fanduel,currentLine
14872,2024-01-05,New Orleans Pelicans,LA Clippers,-104.0,-112.0,fanduel,currentLine
14875,2024-01-05,Dallas Mavericks,Portland Trail Blazers,-310.0,250.0,fanduel,currentLine
14876,2024-01-05,Phoenix Suns,Miami Heat,-144.0,122.0,fanduel,currentLine
14877,2024-01-05,Denver Nuggets,Orlando Magic,-550.0,410.0,fanduel,currentLine
14880,2024-01-05,Sacramento Kings,Toronto Raptors,-178.0,150.0,fanduel,currentLine
14878,2024-01-05,Golden State Warriors,Detroit Pistons,-590.0,440.0,fanduel,currentLine
14879,2024-01-05,Los Angeles Lakers,Memphis Grizzlies,-250.0,190.0,fanduel,currentLine
15517,2024-04-16,New Orleans Pelicans,Los Angeles Lakers,-112.0,-104.0,fanduel,currentLine
15518,2024-04-16,Sacramento Kings,Golden State Warriors,128.0,-152.0,fanduel,currentLine
193,2024-11-06,Charlotte Hornets,Detroit Pistons,102.0,-120.0,fanduel,currentLine
196,2024-11-06,Indiana Pacers,Orlando Magic,-210.0,176.0,fanduel,currentLine
197,2024-11-06,Atlanta Hawks,New York Knicks,225.0,-275.0,fanduel,currentLine
199,2024-11-06,Boston Celtics,Golden State Warriors,-270.0,220.0,fanduel,currentLine
201,2024-11-06,New Orleans Pelicans,Cleveland Cavaliers,210.0,-255.0,fanduel,currentLine
203,2024-11-06,Memphis Grizzlies,Los Angeles Lakers,-172.0,144.0,fanduel,currentLine
205,2024-11-06,Houston Rockets,San Antonio Spurs,-270.0,220.0,fanduel,currentLine
207,2024-11-06,Dallas Mavericks,Chicago Bulls,-520.0,410.0,fanduel,currentLine
210,2024-11-06,Phoenix Suns,Miami Heat,-200.0,168.0,fanduel,currentLine
211,2024-11-06,Denver Nuggets,Oklahoma City Thunder,215.0,-260.0,fanduel,currentLine
213,2024-11-06,LA Clippers,Philadelphia 76ers,-124.0,106.0,fanduel,currentLine
216,2024-11-06,Sacramento Kings,Toronto Raptors,-650.0,480.0,fanduel,currentLine
14882,2024-01-06,Indiana Pacers,Boston Celtics,225.0,-275.0,fanduel,currentLine
14881,2024-01-06,Washington Wizards,New York Knicks,315.0,-400.0,fanduel,currentLine
14883,2024-01-06,Philadelphia 76ers,Utah Jazz,-240.0,198.0,fanduel,currentLine
14884,2024-01-06,Houston Rockets,Milwaukee Bucks,235.0,-290.0,fanduel,currentLine
15519,2024-04-17,Philadelphia 76ers,Miami Heat,-225.0,188.0,fanduel,currentLine
15520,2024-04-17,Chicago Bulls,Atlanta Hawks,-154.0,130.0,fanduel,currentLine
217,2024-11-07,Chicago Bulls,Minnesota Timberwolves,320.0,-405.0,fanduel,currentLine
220,2024-11-07,Milwaukee Bucks,Utah Jazz,-480.0,370.0,fanduel,currentLine
221,2024-11-07,San Antonio Spurs,Portland Trail Blazers,-174.0,146.0,fanduel,currentLine
14885,2024-01-07,Cleveland Cavaliers,San Antonio Spurs,-590.0,440.0,fanduel,currentLine
14886,2024-01-07,Brooklyn Nets,Portland Trail Blazers,-420.0,330.0,fanduel,currentLine
14888,2024-01-07,Orlando Magic,Atlanta Hawks,120.0,-142.0,fanduel,currentLine
14887,2024-01-07,Sacramento Kings,New Orleans Pelicans,-190.0,160.0,fanduel,currentLine
14889,2024-01-07,Dallas Mavericks,Minnesota Timberwolves,114.0,-134.0,fanduel,currentLine
14891,2024-01-07,Denver Nuggets,Detroit Pistons,-1500.0,870.0,fanduel,currentLine
14890,2024-01-07,Phoenix Suns,Memphis Grizzlies,-300.0,245.0,fanduel,currentLine
14892,2024-01-07,Golden State Warriors,Toronto Raptors,-138.0,118.0,fanduel,currentLine
14893,2024-01-07,Los Angeles Lakers,LA Clippers,168.0,-200.0,fanduel,currentLine
224,2024-11-08,Charlotte Hornets,Indiana Pacers,225.0,-275.0,fanduel,currentLine
226,2024-11-08,Orlando Magic,New Orleans Pelicans,-360.0,290.0,fanduel,currentLine
227,2024-11-08,Detroit Pistons,Atlanta Hawks,-142.0,120.0,fanduel,currentLine
229,2024-11-08,Cleveland Cavaliers,Golden State Warriors,-158.0,136.0,fanduel,currentLine
231,2024-11-08,Boston Celtics,Brooklyn Nets,-900.0,610.0,fanduel,currentLine
233,2024-11-08,New York Knicks,Milwaukee Bucks,-245.0,200.0,fanduel,currentLine
235,2024-11-08,Dallas Mavericks,Phoenix Suns,-144.0,122.0,fanduel,currentLine
237,2024-11-08,Memphis Grizzlies,Washington Wizards,-300.0,245.0,fanduel,currentLine
240,2024-11-08,Oklahoma City Thunder,Houston Rockets,-330.0,265.0,fanduel,currentLine
242,2024-11-08,Denver Nuggets,Miami Heat,-154.0,130.0,fanduel,currentLine
243,2024-11-08,Minnesota Timberwolves,Portland Trail Blazers,-650.0,480.0,fanduel,currentLine
246,2024-11-08,Sacramento Kings,LA Clippers,-260.0,215.0,fanduel,currentLine
248,2024-11-08,Los Angeles Lakers,Philadelphia 76ers,-295.0,240.0,fanduel,currentLine
15521,2024-04-19,Miami Heat,Chicago Bulls,-136.0,116.0,fanduel,currentLine
15522,2024-04-19,New Orleans Pelicans,Sacramento Kings,-122.0,104.0,fanduel,currentLine
14895,2024-01-08,Charlotte Hornets,Chicago Bulls,255.0,-350.0,fanduel,currentLine
14896,2024-01-08,Indiana Pacers,Boston Celtics,118.0,-148.0,fanduel,currentLine
14894,2024-01-08,Washington Wizards,Oklahoma City Thunder,390.0,-590.0,fanduel,currentLine
14897,2024-01-08,Miami Heat,Houston Rockets,-192.0,148.0,fanduel,currentLine
14898,2024-01-08,Milwaukee Bucks,Utah Jazz,-350.0,255.0,fanduel,currentLine
14899,2024-01-08,LA Clippers,Phoenix Suns,-330.0,240.0,fanduel,currentLine
250,2024-11-09,San Antonio Spurs,Utah Jazz,-240.0,198.0,fanduel,currentLine
252,2024-11-09,Cleveland Cavaliers,Brooklyn Nets,-750.0,530.0,fanduel,currentLine
253,2024-11-09,Atlanta Hawks,Chicago Bulls,-142.0,120.0,fanduel,currentLine
255,2024-11-09,LA Clippers,Toronto Raptors,-250.0,205.0,fanduel,currentLine
14901,2024-01-09,Detroit Pistons,Sacramento Kings,400.0,-620.0,fanduel,currentLine
14900,2024-01-09,Orlando Magic,Minnesota Timberwolves,215.0,-290.0,fanduel,currentLine
14902,2024-01-09,New York Knicks,Portland Trail Blazers,-750.0,530.0,fanduel,currentLine
14903,2024-01-09,Dallas Mavericks,Memphis Grizzlies,-480.0,370.0,fanduel,currentLine
14904,2024-01-09,Los Angeles Lakers,Toronto Raptors,-220.0,168.0,fanduel,currentLine
15523,2024-04-20,Cleveland Cavaliers,Orlando Magic,-230.0,190.0,fanduel,currentLine
15524,2024-04-20,Minnesota Timberwolves,Phoenix Suns,-138.0,118.0,fanduel,currentLine
15525,2024-04-20,New York Knicks,Philadelphia 76ers,-194.0,162.0,fanduel,currentLine
15526,2024-04-20,Denver Nuggets,Los Angeles Lakers,-270.0,220.0,fanduel,currentLine
257,2024-11-10,Detroit Pistons,Houston Rockets,146.0,-174.0,fanduel,currentLine
259,2024-11-10,Milwaukee Bucks,Boston Celtics,166.0,-198.0,fanduel,currentLine
262,2024-11-10,Indiana Pacers,New York Knicks,136.0,-162.0,fanduel,currentLine
263,2024-11-10,Orlando Magic,Washington Wizards,-590.0,440.0,fanduel,currentLine
265,2024-11-10,Oklahoma City Thunder,Golden State Warriors,-260.0,215.0,fanduel,currentLine
268,2024-11-10,Philadelphia 76ers,Charlotte Hornets,-196.0,164.0,fanduel,currentLine
270,2024-11-10,Minnesota Timberwolves,Miami Heat,-270.0,220.0,fanduel,currentLine
272,2024-11-10,Phoenix Suns,Sacramento Kings,100.0,-118.0,fanduel,currentLine
274,2024-11-10,Denver Nuggets,Dallas Mavericks,-136.0,116.0,fanduel,currentLine
276,2024-11-10,Portland Trail Blazers,Memphis Grizzlies,-106.0,-110.0,fanduel,currentLine
278,2024-11-10,Los Angeles Lakers,Toronto Raptors,-550.0,410.0,fanduel,currentLine
14906,2024-01-10,Charlotte Hornets,Sacramento Kings,300.0,-410.0,fanduel,currentLine
14905,2024-01-10,Detroit Pistons,San Antonio Spurs,130.0,-166.0,fanduel,currentLine
14908,2024-01-10,Boston Celtics,Minnesota Timberwolves,-620.0,400.0,fanduel,currentLine
14907,2024-01-10,Indiana Pacers,Washington Wizards,-340.0,250.0,fanduel,currentLine
14910,2024-01-10,Atlanta Hawks,Philadelphia 76ers,-146.0,114.0,fanduel,currentLine
14909,2024-01-10,Miami Heat,Oklahoma City Thunder,158.0,-190.0,fanduel,currentLine
14911,2024-01-10,Chicago Bulls,Houston Rockets,-172.0,144.0,fanduel,currentLine
14912,2024-01-10,Golden State Warriors,New Orleans Pelicans,120.0,-142.0,fanduel,currentLine
14913,2024-01-10,Utah Jazz,Denver Nuggets,220.0,-270.0,fanduel,currentLine
14914,2024-01-10,LA Clippers,Toronto Raptors,-850.0,500.0,fanduel,currentLine
15527,2024-04-21,Boston Celtics,Miami Heat,-1150.0,730.0,fanduel,currentLine
15528,2024-04-21,LA Clippers,Dallas Mavericks,144.0,-172.0,fanduel,currentLine
15529,2024-04-21,Milwaukee Bucks,Indiana Pacers,100.0,-118.0,fanduel,currentLine
15530,2024-04-21,Oklahoma City Thunder,New Orleans Pelicans,-390.0,310.0,fanduel,currentLine
279,2024-11-11,Houston Rockets,Washington Wizards,-720.0,520.0,fanduel,currentLine
281,2024-11-11,Chicago Bulls,Cleveland Cavaliers,285.0,-355.0,fanduel,currentLine
284,2024-11-11,New Orleans Pelicans,Brooklyn Nets,-102.0,-116.0,fanduel,currentLine
286,2024-11-11,Oklahoma City Thunder,LA Clippers,-260.0,215.0,fanduel,currentLine
287,2024-11-11,San Antonio Spurs,Sacramento Kings,124.0,-146.0,fanduel,currentLine
14915,2024-01-11,Cleveland Cavaliers,Brooklyn Nets,-164.0,138.0,fanduel,currentLine
14916,2024-01-11,Milwaukee Bucks,Boston Celtics,-140.0,110.0,fanduel,currentLine
14917,2024-01-11,Oklahoma City Thunder,Portland Trail Blazers,-670.0,430.0,fanduel,currentLine
14918,2024-01-11,Dallas Mavericks,New York Knicks,154.0,-200.0,fanduel,currentLine
14919,2024-01-11,Los Angeles Lakers,Phoenix Suns,-106.0,-120.0,fanduel,currentLine
15531,2024-04-22,Cleveland Cavaliers,Orlando Magic,-215.0,180.0,fanduel,currentLine
15532,2024-04-22,New York Knicks,Philadelphia 76ers,-180.0,140.0,fanduel,currentLine
15533,2024-04-22,Denver Nuggets,Los Angeles Lakers,-280.0,230.0,fanduel,currentLine
289,2024-11-12,Orlando Magic,Charlotte Hornets,-355.0,285.0,fanduel,currentLine
291,2024-11-12,Boston Celtics,Atlanta Hawks,-1200.0,750.0,fanduel,currentLine
293,2024-11-12,Detroit Pistons,Miami Heat,102.0,-120.0,fanduel,currentLine
295,2024-11-12,Philadelphia 76ers,New York Knicks,136.0,-162.0,fanduel,currentLine
298,2024-11-12,Milwaukee Bucks,Toronto Raptors,-405.0,320.0,fanduel,currentLine
300,2024-11-12,Utah Jazz,Phoenix Suns,188.0,-225.0,fanduel,currentLine
302,2024-11-12,Portland Trail Blazers,Minnesota Timberwolves,340.0,-430.0,fanduel,currentLine
303,2024-11-12,Golden State Warriors,Dallas Mavericks,-138.0,118.0,fanduel,currentLine
14922,2024-01-12,Philadelphia 76ers,Sacramento Kings,-104.0,-112.0,fanduel,currentLine
14920,2024-01-12,Atlanta Hawks,Indiana Pacers,-350.0,255.0,fanduel,currentLine
14921,2024-01-12,Detroit Pistons,Houston Rockets,285.0,-400.0,fanduel,currentLine
14926,2024-01-12,Miami Heat,Orlando Magic,-124.0,106.0,fanduel,currentLine
14925,2024-01-12,Chicago Bulls,Golden State Warriors,-144.0,122.0,fanduel,currentLine
14923,2024-01-12,Memphis Grizzlies,LA Clippers,290.0,-360.0,fanduel,currentLine
14927,2024-01-12,Minnesota Timberwolves,Portland Trail Blazers,-1400.0,830.0,fanduel,currentLine
14924,2024-01-12,San Antonio Spurs,Charlotte Hornets,-142.0,120.0,fanduel,currentLine
14928,2024-01-12,Utah Jazz,Toronto Raptors,-125.0,-102.0,fanduel,currentLine
14929,2024-01-12,Denver Nuggets,New Orleans Pelicans,-225.0,190.0,fanduel,currentLine
15534,2024-04-23,Minnesota Timberwolves,Phoenix Suns,-156.0,132.0,fanduel,currentLine
15535,2024-04-23,Milwaukee Bucks,Indiana Pacers,-118.0,-102.0,fanduel,currentLine
15536,2024-04-23,LA Clippers,Dallas Mavericks,-116.0,-102.0,fanduel,currentLine
305,2024-11-13,Orlando Magic,Indiana Pacers,-112.0,-104.0,fanduel,currentLine
308,2024-11-13,Oklahoma City Thunder,New Orleans Pelicans,-1200.0,750.0,fanduel,currentLine
309,2024-11-13,Brooklyn Nets,Boston Celtics,360.0,-460.0,fanduel,currentLine
312,2024-11-13,Philadelphia 76ers,Cleveland Cavaliers,420.0,-560.0,fanduel,currentLine
314,2024-11-13,New York Knicks,Chicago Bulls,-390.0,310.0,fanduel,currentLine
315,2024-11-13,Houston Rockets,LA Clippers,-184.0,154.0,fanduel,currentLine
317,2024-11-13,Milwaukee Bucks,Detroit Pistons,-290.0,235.0,fanduel,currentLine
320,2024-11-13,San Antonio Spurs,Washington Wizards,-430.0,340.0,fanduel,currentLine
321,2024-11-13,Los Angeles Lakers,Memphis Grizzlies,-295.0,240.0,fanduel,currentLine
324,2024-11-13,Portland Trail Blazers,Minnesota Timberwolves,380.0,-490.0,fanduel,currentLine
326,2024-11-13,Sacramento Kings,Phoenix Suns,-300.0,245.0,fanduel,currentLine
15537,2024-04-24,Boston Celtics,Miami Heat,-1200.0,750.0,fanduel,currentLine
15538,2024-04-24,Oklahoma City Thunder,New Orleans Pelicans,-300.0,245.0,fanduel,currentLine
14930,2024-01-13,Boston Celtics,Houston Rockets,-1100.0,700.0,fanduel,currentLine
14931,2024-01-13,Atlanta Hawks,Washington Wizards,-330.0,265.0,fanduel,currentLine
14934,2024-01-13,Milwaukee Bucks,Golden State Warriors,-1000.0,660.0,fanduel,currentLine
14932,2024-01-13,Memphis Grizzlies,New York Knicks,420.0,-560.0,fanduel,currentLine
14933,2024-01-13,Oklahoma City Thunder,Orlando Magic,-590.0,440.0,fanduel,currentLine
14936,2024-01-13,Dallas Mavericks,New Orleans Pelicans,-310.0,230.0,fanduel,currentLine
14935,2024-01-13,San Antonio Spurs,Chicago Bulls,290.0,-410.0,fanduel,currentLine
14937,2024-01-13,Utah Jazz,Los Angeles Lakers,-154.0,120.0,fanduel,currentLine
328,2024-11-14,Utah Jazz,Dallas Mavericks,260.0,-320.0,fanduel,currentLine
14938,2024-01-14,Denver Nuggets,Indiana Pacers,-560.0,420.0,fanduel,currentLine
14939,2024-01-14,Miami Heat,Charlotte Hornets,-360.0,290.0,fanduel,currentLine
14941,2024-01-14,Milwaukee Bucks,Sacramento Kings,-178.0,150.0,fanduel,currentLine
14940,2024-01-14,Minnesota Timberwolves,LA Clippers,-128.0,100.0,fanduel,currentLine
14942,2024-01-14,Portland Trail Blazers,Phoenix Suns,640.0,-950.0,fanduel,currentLine
15539,2024-04-25,Orlando Magic,Cleveland Cavaliers,-152.0,128.0,fanduel,currentLine
15540,2024-04-25,Philadelphia 76ers,New York Knicks,-235.0,194.0,fanduel,currentLine
15541,2024-04-25,Los Angeles Lakers,Denver Nuggets,-122.0,104.0,fanduel,currentLine
329,2024-11-15,Indiana Pacers,Miami Heat,-188.0,158.0,fanduel,currentLine
331,2024-11-15,Orlando Magic,Philadelphia 76ers,-138.0,118.0,fanduel,currentLine
334,2024-11-15,Toronto Raptors,Detroit Pistons,124.0,-146.0,fanduel,currentLine
336,2024-11-15,Cleveland Cavaliers,Chicago Bulls,-490.0,380.0,fanduel,currentLine
337,2024-11-15,Atlanta Hawks,Washington Wizards,-430.0,340.0,fanduel,currentLine
340,2024-11-15,New York Knicks,Brooklyn Nets,-335.0,270.0,fanduel,currentLine
342,2024-11-15,San Antonio Spurs,Los Angeles Lakers,118.0,-142.0,fanduel,currentLine
343,2024-11-15,Houston Rockets,LA Clippers,-190.0,160.0,fanduel,currentLine
346,2024-11-15,New Orleans Pelicans,Denver Nuggets,108.0,-126.0,fanduel,currentLine
347,2024-11-15,Oklahoma City Thunder,Phoenix Suns,-300.0,245.0,fanduel,currentLine
350,2024-11-15,Sacramento Kings,Minnesota Timberwolves,100.0,-118.0,fanduel,currentLine
352,2024-11-15,Golden State Warriors,Memphis Grizzlies,-290.0,235.0,fanduel,currentLine
14943,2024-01-15,Philadelphia 76ers,Houston Rockets,-480.0,330.0,fanduel,currentLine
14944,2024-01-15,Dallas Mavericks,New Orleans Pelicans,160.0,-190.0,fanduel,currentLine
14946,2024-01-15,New York Knicks,Orlando Magic,-230.0,190.0,fanduel,currentLine
14945,2024-01-15,Washington Wizards,Detroit Pistons,-240.0,198.0,fanduel,currentLine
14947,2024-01-15,Atlanta Hawks,San Antonio Spurs,-340.0,275.0,fanduel,currentLine
14948,2024-01-15,Memphis Grizzlies,Golden State Warriors,250.0,-310.0,fanduel,currentLine
14949,2024-01-15,Cleveland Cavaliers,Chicago Bulls,-176.0,148.0,fanduel,currentLine
14951,2024-01-15,Brooklyn Nets,Miami Heat,-104.0,-112.0,fanduel,currentLine
14950,2024-01-15,Toronto Raptors,Boston Celtics,260.0,-360.0,fanduel,currentLine
14952,2024-01-15,Utah Jazz,Indiana Pacers,-255.0,210.0,fanduel,currentLine
14953,2024-01-15,Los Angeles Lakers,Oklahoma City Thunder,126.0,-148.0,fanduel,currentLine
15542,2024-04-26,Indiana Pacers,Milwaukee Bucks,-275.0,225.0,fanduel,currentLine
15543,2024-04-26,Dallas Mavericks,LA Clippers,-190.0,160.0,fanduel,currentLine
15544,2024-04-26,Phoenix Suns,Minnesota Timberwolves,-230.0,190.0,fanduel,currentLine
354,2024-11-16,Charlotte Hornets,Milwaukee Bucks,146.0,-174.0,fanduel,currentLine
355,2024-11-16,Boston Celtics,Toronto Raptors,-1600.0,900.0,fanduel,currentLine
358,2024-11-16,New Orleans Pelicans,Los Angeles Lakers,265.0,-330.0,fanduel,currentLine
359,2024-11-16,Dallas Mavericks,San Antonio Spurs,-820.0,570.0,fanduel,currentLine
362,2024-11-16,Sacramento Kings,Utah Jazz,-270.0,220.0,fanduel,currentLine
15545,2024-04-27,Orlando Magic,Cleveland Cavaliers,-138.0,118.0,fanduel,currentLine
15546,2024-04-27,New Orleans Pelicans,Oklahoma City Thunder,108.0,-126.0,fanduel,currentLine
15547,2024-04-27,Miami Heat,Boston Celtics,330.0,-420.0,fanduel,currentLine
15548,2024-04-27,Los Angeles Lakers,Denver Nuggets,132.0,-154.0,fanduel,currentLine
14954,2024-01-16,Philadelphia 76ers,Denver Nuggets,-124.0,106.0,fanduel,currentLine
14955,2024-01-16,Phoenix Suns,Sacramento Kings,-178.0,138.0,fanduel,currentLine
14956,2024-01-16,LA Clippers,Oklahoma City Thunder,-295.0,220.0,fanduel,currentLine
363,2024-11-17,Minnesota Timberwolves,Phoenix Suns,-270.0,220.0,fanduel,currentLine
365,2024-11-17,Indiana Pacers,Miami Heat,-164.0,138.0,fanduel,currentLine
368,2024-11-17,Memphis Grizzlies,Denver Nuggets,-235.0,194.0,fanduel,currentLine
370,2024-11-17,Washington Wizards,Detroit Pistons,166.0,-198.0,fanduel,currentLine
372,2024-11-17,Portland Trail Blazers,Atlanta Hawks,146.0,-174.0,fanduel,currentLine
373,2024-11-17,Cleveland Cavaliers,Charlotte Hornets,-480.0,370.0,fanduel,currentLine
376,2024-11-17,Oklahoma City Thunder,Dallas Mavericks,-310.0,250.0,fanduel,currentLine
377,2024-11-17,New York Knicks,Brooklyn Nets,-490.0,380.0,fanduel,currentLine
380,2024-11-17,Chicago Bulls,Houston Rockets,164.0,-196.0,fanduel,currentLine
381,2024-11-17,LA Clippers,Utah Jazz,-460.0,360.0,fanduel,currentLine
15549,2024-04-28,Philadelphia 76ers,New York Knicks,-200.0,168.0,fanduel,currentLine
15550,2024-04-28,Dallas Mavericks,LA Clippers,-270.0,220.0,fanduel,currentLine
15551,2024-04-28,Indiana Pacers,Milwaukee Bucks,-480.0,370.0,fanduel,currentLine
15552,2024-04-28,Phoenix Suns,Minnesota Timberwolves,-112.0,-104.0,fanduel,currentLine
14957,2024-01-17,Detroit Pistons,Minnesota Timberwolves,530.0,-750.0,fanduel,currentLine
14958,2024-01-17,Atlanta Hawks,Orlando Magic,-186.0,156.0,fanduel,currentLine
14960,2024-01-17,Cleveland Cavaliers,Milwaukee Bucks,-126.0,108.0,fanduel,currentLine
14962,2024-01-17,New York Knicks,Houston Rockets,-295.0,240.0,fanduel,currentLine
14959,2024-01-17,Toronto Raptors,Miami Heat,130.0,-154.0,fanduel,currentLine
14961,2024-01-17,Boston Celtics,San Antonio Spurs,-1200.0,750.0,fanduel,currentLine
14963,2024-01-17,New Orleans Pelicans,Charlotte Hornets,-720.0,520.0,fanduel,currentLine
14964,2024-01-17,Los Angeles Lakers,Dallas Mavericks,-154.0,130.0,fanduel,currentLine
14965,2024-01-17,Portland Trail Blazers,Brooklyn Nets,172.0,-205.0,fanduel,currentLine
384,2024-11-18,Detroit Pistons,Chicago Bulls,-168.0,142.0,fanduel,currentLine
386,2024-11-18,New York Knicks,Washington Wizards,-1100.0,700.0,fanduel,currentLine
387,2024-11-18,Miami Heat,Philadelphia 76ers,-138.0,118.0,fanduel,currentLine
390,2024-11-18,Toronto Raptors,Indiana Pacers,130.0,-154.0,fanduel,currentLine
391,2024-11-18,Milwaukee Bucks,Houston Rockets,-166.0,140.0,fanduel,currentLine
394,2024-11-18,Phoenix Suns,Orlando Magic,164.0,-196.0,fanduel,currentLine
396,2024-11-18,Sacramento Kings,Atlanta Hawks,-180.0,152.0,fanduel,currentLine
398,2024-11-18,LA Clippers,Golden State Warriors,188.0,-225.0,fanduel,currentLine
14966,2024-01-18,Toronto Raptors,Chicago Bulls,100.0,-128.0,fanduel,currentLine
14967,2024-01-18,New York Knicks,Washington Wizards,-670.0,490.0,fanduel,currentLine
14968,2024-01-18,Utah Jazz,Oklahoma City Thunder,126.0,-148.0,fanduel,currentLine
14969,2024-01-18,Minnesota Timberwolves,Memphis Grizzlies,-950.0,540.0,fanduel,currentLine
14970,2024-01-18,Sacramento Kings,Indiana Pacers,-400.0,285.0,fanduel,currentLine
14972,2024-01-19,Orlando Magic,Philadelphia 76ers,190.0,-250.0,fanduel,currentLine
14971,2024-01-19,Charlotte Hornets,San Antonio Spurs,-265.0,200.0,fanduel,currentLine
14973,2024-01-19,Boston Celtics,Denver Nuggets,-270.0,220.0,fanduel,currentLine
14975,2024-01-19,Miami Heat,Atlanta Hawks,-295.0,240.0,fanduel,currentLine
14974,2024-01-19,New Orleans Pelicans,Phoenix Suns,-172.0,134.0,fanduel,currentLine
14976,2024-01-19,Portland Trail Blazers,Indiana Pacers,275.0,-340.0,fanduel,currentLine
14977,2024-01-19,Los Angeles Lakers,Brooklyn Nets,-340.0,250.0,fanduel,currentLine
399,2024-11-19,Boston Celtics,Cleveland Cavaliers,-255.0,210.0,fanduel,currentLine
401,2024-11-19,Brooklyn Nets,Charlotte Hornets,144.0,-186.0,fanduel,currentLine
404,2024-11-19,Memphis Grizzlies,Denver Nuggets,-240.0,198.0,fanduel,currentLine
405,2024-11-19,Dallas Mavericks,New Orleans Pelicans,-900.0,610.0,fanduel,currentLine
407,2024-11-19,San Antonio Spurs,Oklahoma City Thunder,370.0,-480.0,fanduel,currentLine
410,2024-11-19,Los Angeles Lakers,Utah Jazz,-560.0,420.0,fanduel,currentLine
412,2024-11-20,Milwaukee Bucks,Chicago Bulls,-370.0,295.0,fanduel,currentLine
413,2024-11-20,Cleveland Cavaliers,New Orleans Pelicans,-950.0,640.0,fanduel,currentLine
416,2024-11-20,Oklahoma City Thunder,Portland Trail Blazers,-850.0,590.0,fanduel,currentLine
417,2024-11-20,Houston Rockets,Indiana Pacers,-230.0,190.0,fanduel,currentLine
420,2024-11-20,Memphis Grizzlies,Philadelphia 76ers,176.0,-210.0,fanduel,currentLine
422,2024-11-20,Phoenix Suns,New York Knicks,154.0,-184.0,fanduel,currentLine
423,2024-11-20,Golden State Warriors,Atlanta Hawks,-300.0,245.0,fanduel,currentLine
426,2024-11-20,LA Clippers,Orlando Magic,128.0,-152.0,fanduel,currentLine
14978,2024-01-20,Detroit Pistons,Milwaukee Bucks,560.0,-1000.0,fanduel,currentLine
14979,2024-01-20,Charlotte Hornets,Philadelphia 76ers,470.0,-770.0,fanduel,currentLine
14980,2024-01-20,Washington Wizards,San Antonio Spurs,-134.0,114.0,fanduel,currentLine
14981,2024-01-20,Atlanta Hawks,Cleveland Cavaliers,104.0,-132.0,fanduel,currentLine
14982,2024-01-20,New York Knicks,Toronto Raptors,-295.0,240.0,fanduel,currentLine
14984,2024-01-20,Houston Rockets,Utah Jazz,-130.0,110.0,fanduel,currentLine
14985,2024-01-20,Minnesota Timberwolves,Oklahoma City Thunder,-158.0,124.0,fanduel,currentLine
14983,2024-01-20,Chicago Bulls,Memphis Grizzlies,-350.0,255.0,fanduel,currentLine
427,2024-11-21,Charlotte Hornets,Detroit Pistons,114.0,-134.0,fanduel,currentLine
430,2024-11-21,Toronto Raptors,Minnesota Timberwolves,235.0,-290.0,fanduel,currentLine
431,2024-11-21,San Antonio Spurs,Utah Jazz,-154.0,130.0,fanduel,currentLine
433,2024-11-21,Los Angeles Lakers,Orlando Magic,-225.0,188.0,fanduel,currentLine
14986,2024-01-21,LA Clippers,Brooklyn Nets,-500.0,340.0,fanduel,currentLine
14988,2024-01-21,Orlando Magic,Miami Heat,-116.0,-102.0,fanduel,currentLine
14987,2024-01-21,Washington Wizards,Denver Nuggets,560.0,-1000.0,fanduel,currentLine
14989,2024-01-21,Houston Rockets,Boston Celtics,520.0,-900.0,fanduel,currentLine
14990,2024-01-21,Phoenix Suns,Indiana Pacers,-265.0,200.0,fanduel,currentLine
14991,2024-01-21,Los Angeles Lakers,Portland Trail Blazers,-950.0,540.0,fanduel,currentLine
436,2024-11-22,Philadelphia 76ers,Brooklyn Nets,-146.0,124.0,fanduel,currentLine
438,2024-11-22,Washington Wizards,Boston Celtics,870.0,-1500.0,fanduel,currentLine
440,2024-11-22,New Orleans Pelicans,Golden State Warriors,420.0,-560.0,fanduel,currentLine
442,2024-11-22,Houston Rockets,Portland Trail Blazers,-620.0,460.0,fanduel,currentLine
444,2024-11-22,Milwaukee Bucks,Indiana Pacers,-225.0,188.0,fanduel,currentLine
446,2024-11-22,Chicago Bulls,Atlanta Hawks,114.0,-134.0,fanduel,currentLine
448,2024-11-22,Denver Nuggets,Dallas Mavericks,-190.0,160.0,fanduel,currentLine
450,2024-11-22,LA Clippers,Sacramento Kings,144.0,-172.0,fanduel,currentLine
14993,2024-01-22,Detroit Pistons,Milwaukee Bucks,680.0,-1400.0,fanduel,currentLine
14992,2024-01-22,Orlando Magic,Cleveland Cavaliers,116.0,-148.0,fanduel,currentLine
14994,2024-01-22,Philadelphia 76ers,San Antonio Spurs,-900.0,610.0,fanduel,currentLine
14995,2024-01-22,Toronto Raptors,Memphis Grizzlies,-310.0,230.0,fanduel,currentLine
